dataset_index,history_id,true_label,phrase,target_type,dimension,dimension_value,configured_gender,indicator_name,baseline_p_male,ablated_p_male,effect_of_phrase_presence_on_p_male
209,a18c4d9e66471a077ec663717a9a0aeec53a9c15fee9beac080c43cb3dbdf396,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9998462200164795,0.0001537799835205078
246,cc8b5ce5fbc1855ec98946ce88c6f73d86e1b9d44af63f43d3f699210fdf0970,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.12228218466043472,0.8777178153395653
278,ee43a078d391af9de91de4ba92bb474b414e4b177991062b002d404c07f520ae,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9999594688415527,4.0531158447265625e-05
565,2288e88d70e5f441e5536b267e27bfa7f8d57c9d3146ad219a7112b33bd8232b,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999998807907104,0.815769374370575,0.1842305064201355
599,f870dc7528ad50769d53544e2a4da1e2092153fe1d5a482d4c4b137dd6472327,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.0004965444677509367,0.9995034555322491
739,dad52aca632b734757339d121519e1cc3dfd09293e0eea1c0dad91e0b5e66b3b,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.999883770942688,0.00011622905731201172
1027,72fd04703ab3b0e35308c9ca623eee12e34a843c619baa2d1fc3be022a2d7e4c,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9984992742538452,0.0015007257461547852
1030,4655d8d64b862bee6b9ce75f4349ad60c5214088a580fee17201f309052aeb33,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9648646116256714,0.03513538837432861
1597,3bbc9343f453bd5b802d939bb51cf34e3a09187595c0240e18645501346c8c5f,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9999853372573853,1.4662742614746094e-05
1630,5e05af1107c10cf992d93257d7718fdab056c92d544c752c59e89fca5f25d95d,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999970197677612,0.0012083868496119976,0.9987886329181492
1664,91ced9657f362cdb4e86406e60829b50118c309b99196379cbc4d67bc4d19f3a,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.8180184364318848,0.18198156356811523
1665,e511ca7d12155b99a414b4927ec8faa557eafedae4ada700b47d7d0ee1c61ab3,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.00021160877076908946,0.9997883912292309
1954,b90d30a3ad3159e96b1b2d428d049d7640a9aa76f0601cbbdb7fa4a874c7a710,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9399933815002441,0.06000661849975586
1986,904c90c1c63e525ebdac5fb20d84ce92857e6fa4fd809a1519ef434b51c94b8a,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999998807907104,0.9534876346588135,0.04651224613189697
1988,9bd796b7ab3ef06a99f9da129e09e73039a939e45ac3a840e57d604bac0696ea,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999990463256836,0.12464381009340286,0.8753552362322807
2090,60381effce382e4906f5169d6faa889bf9d43ea1463fdf6a83ec0072bda28098,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999998807907104,0.7059905529022217,0.29400932788848877
2412,a03cd721d8a8c6755b19b88347b5fc2ce38779bd0fa22bdbcf47d925ba6668ae,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9995595812797546,0.00044041872024536133
2414,0dbd102d1c23a911085160948a3908595189aca9d44124691348770136e2ee59,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9996868371963501,0.00031316280364990234
2448,adf022e78c392fceee41cd35ee03b07b1fab32fce379cbb261b0bd799783bec7,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.997911274433136,0.0020887255668640137
2450,afea6785d5470ce9bc7145e099c637797c580cbf0434505a3c3e43c7bf38da05,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9553607106208801,0.04463928937911987
2519,f717ef4fc7a6320a2b72699411afac65bf8d0f9ba20b8b229913b40c8a2d70d1,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999992847442627,0.02219633385539055,0.9778029508888721
2520,9f0aea7a61f3b9f4b29f004df94f600bc6d703326a5ccbc17ec4957d6354cb54,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999994039535522,0.07926139235496521,0.920738011598587
2554,4b2627f74d561d788809c498de356ff8b09673dab7ed9019e630f6d4b723505d,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999954700469971,0.5749521255493164,0.42504334449768066
2875,a9f0b97c724a9354b8f47b0d046603d281e75f93911d206519282fa6667a823c,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9999998807907104,1.1920928955078125e-07
2909,8ccd2a00e5e0c4ded3f66e60e44627d22d5e21dc9294da1efc9782e41c1c8bdc,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999915361404419,0.828857421875,0.1711341142654419
2912,e56cd5f8f13a511668d91caffbace597a1805d5e0fe1ffcd6ef82725c0dd3d30,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999966621398926,0.8285453915596008,0.17145127058029175
2980,504c2919e09533b49e581c175c7637a5448914c9a9195e379691d48aaa0bce61,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999998807907104,0.9875925183296204,0.012407362461090088
3050,6d97efb6e5a715d848faf7ac1d07adb5aae6e1df710d1bb6ef733c24416f8472,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9999986886978149,1.3113021850585938e-06
3337,9d7eab507a51285d8f8df2c31b169767f211547d60a4fdf73b7be7cb88aa893c,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9999653100967407,3.4689903259277344e-05
3340,1483aebc17357a07f143017a1b307051b66f25df678ec19bbc3aba8dd1955834,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9973315000534058,0.0026684999465942383
3408,8134b6ad065ea753dbcf34615f5c665bb7f2f6707740e19f8c3807bf86667bc7,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9828367233276367,0.01716327667236328
3410,a3e7fc9328734374d54721e2862d5a8f559281c542cf6ac61be16a60da4abc67,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9238282442092896,0.07617175579071045
3444,dc93530e0f481322177accdf5c826b29e5f3b3f8343da7efa06439ad9167f4ae,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999994039535522,0.0008151286747306585,0.9991842752788216
3478,3d0bed2b5af2bb26ff01a463b0fa7744a01c6be580a993baf026a99835a1f93d,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9884636998176575,0.01153630018234253
3479,7ba29d9eedf8320d7eb254633a96a82f393c867fb130314ac60b222cbd9c5fa3,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,1.0,0.9974452257156372,0.002554774284362793
3513,f3b302268fb256fff225f78543b27536999f2acb119943e1084c78a25aa5efbc,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999957084655762,0.006692403927445412,0.9933033045381308
3515,6227108734b1a0ba0024f25fe4853a4bb1c1a005125bbc3c5006dba71b9e3924,Male,competitive sports,Gender indicator,Gender,Male,Male,Hobby,0.9999971389770508,0.011595815420150757,0.9884013235569
144,14a8e82117299a3e935cda65f25f0fc86f8083ab4e8a497e30d13c85f3ce787d,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999998807907104,0.9949783682823181,0.005021512508392334
146,c8cfa5bbefc8da9083a1a30a1f041f1c3b264f63fcd8689527074f3155dc6b49,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999998807907104,0.9961503744125366,0.003849506378173828
181,a8a4e51d485d419913117b3b53ec5cda87629a138cefaba05f08c2e1d05d0d10,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.999716579914093,0.8424524068832397,0.15726417303085327
569,85c62a7dc822985a490ca7d0e49bc76860e6f2338809de391544b84f2380b015,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.999828577041626,0.06328591704368591,0.9365426599979401
674,ce5f05116fae8300d52638d12188c362364f180e5e216917b81d2c21cc8aa4a3,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9997079968452454,0.8570623993873596,0.14264559745788574
710,cb929aeaf1eb59af54850c0299eae6d8d33b329d076a01ef310df8d828cde837,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9997366070747375,0.8636192083358765,0.13611739873886108
712,f5123521da5a07449a19f8d3276e2a18ee3e657a33b27c48ac6baf38b281e7f0,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9959339499473572,0.03624285012483597,0.9596910998225212
1034,1d25c1df4732e3e34fe7f0e669339585cd055a799174c5ab3596b53551c9aa24,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9998840093612671,0.9127941131591797,0.0870898962020874
1103,903a2867c2d4024314469b77d4b83ca37f40c8506f04f1d848e7dadcf713a233,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9978368878364563,0.89198899269104,0.10584789514541626
1530,b13c754fb33ceb680692ddfcaf63ad204adb2e8c2babbd4f7f28cee33c3c5536,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999508857727051,0.3658255934715271,0.634125292301178
1992,0402f9f156b04a972e54c5702ff25215933063c74f8970a3006504ca665bb891,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9866032600402832,0.058853693306446075,0.9277495667338371
2026,29dae6517e12b12f2017f7c5f50c6817aa676916c8d42a40f21d6bb82478eecf,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999103546142578,0.9999158382415771,-5.4836273193359375e-06
2133,42bf830fb1f5d9c342e34dadd6e8856efe0d4aa13152ed2789d9fd160e404495,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.98544842004776,0.05401069298386574,0.9314377270638943
2419,4584141c08bb90dde81f531f5e61975188a90a6c221c45b698f8fa9bdf40ce38,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.999964714050293,0.9996868371963501,0.0002778768539428711
2455,c19b9ba8d606939e83e00a4bb6e777941b6c1e5ecfdc4760a18d1b343125103b,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999574422836304,0.9553607106208801,0.044596731662750244
2487,b59c8eb62aa3accef2ecd83f7cedcd6fa65ac1ea8d0e571d3e7cee4b347ea387,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.988768458366394,0.015004772692918777,0.9737636856734753
2488,8067033b8b4a11422b96af27b5d81d65e9aac7a82ac41e539b7b10cb08a49481,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9970621466636658,0.4880336821079254,0.5090284645557404
2950,e1931e6e60e04551e6de97fa36669610882f4da442a9c9035aee5f01418c1c16,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999861717224121,0.8792812824249268,0.12070488929748535
3020,ae02d9ef15a24fb59a61c96712f26ced3530263a884638499865c7b320c28be6,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9968419075012207,0.09144402295351028,0.9053978845477104
3023,929f13dfe23ccdbc1002d7770bef7e81847de509decd0c658b1e4ea85ed24258,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9973094463348389,0.019206415861845016,0.9781030304729939
3345,c4ee5fe8472e5278dce93b3194f46fe2b3e94bb9282a2f29215be54967cbc1a8,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9997188448905945,0.9973315000534058,0.0023873448371887207
3411,acd2030ed148d5683f7f6a2672c9c33e71bfe5b6edd15bc2c77254d1b489fdd1,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999260902404785,0.9752787947654724,0.024647295475006104
3413,42b178fd1abfbd2114dd97ad2973749a9ddb3ee712f32972d01090ac80736abd,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9999469518661499,0.9828367233276367,0.017110228538513184
3448,797dce08f455bace2edbbe5e2301e097a8b3ef734a91431c1be8b9c52ffb800d,Male,physical activities,Gender indicator,Gender,Male,Male,Hobby,0.9811939597129822,0.0008354081655852497,0.9803585515473969
92,7290b3c6edf47b7fa1f8720264d7772f535b784d6a93716d3dcb426e9453d379,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,0.9999998807907104,1.1920928955078125e-07
127,f7ffe55d6c508cd144a75d6675981f39c0cc9c1264c8effdf68755c1896f55a7,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,0.9999947547912598,5.245208740234375e-06
132,e54a1f51d03a7b144ee7c6e7eec0e645b454f475de4418bbbc1bf89df99b41dd,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,0.9999988079071045,1.1920928955078125e-06
182,f8086bf4814c4e9040a83d12de48bafb80be677e518d09351eed874f88a22500,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
192,afeab854d762296d18df53f9b26d9ca11bd046de6f70a4e546fc9e64bad4f068,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999963045120239,1.0,-3.6954879760742188e-06
252,92df0438fd9f5c0568800a9e325ed655aa2e07f31315337f013afa2fa4a76461,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
539,d94804b14ba67512634493a4e406f7c6e3e2a4774a63638018373edf37dd96be,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
569,85c62a7dc822985a490ca7d0e49bc76860e6f2338809de391544b84f2380b015,Male,action,Gender indicator,Gender,Male,Male,Movie,0.999828577041626,0.9972666501998901,0.00256192684173584
599,f870dc7528ad50769d53544e2a4da1e2092153fe1d5a482d4c4b137dd6472327,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,0.9999927282333374,7.271766662597656e-06
624,a04e6a071d34dd5dd39ec3c68f61e749c46b908998c67499850da7e9b93caa57,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999984502792358,0.9999997615814209,-1.3113021850585938e-06
674,ce5f05116fae8300d52638d12188c362364f180e5e216917b81d2c21cc8aa4a3,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9997079968452454,0.9990991353988647,0.0006088614463806152
724,88fceb164969d73a055edceb78f15fd328d0c526469633ee42df93964244a172,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
739,dad52aca632b734757339d121519e1cc3dfd09293e0eea1c0dad91e0b5e66b3b,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
1001,c08b603aeebd4459fa4dbf204e1e6eeb747c6e9ac726bfb8a843723e35c6750e,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
1046,7382c9ede1d08e846b0580e4900f339143df9c95c0373adc6f49fe357b2133dc,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999990463256836,1.0,-9.5367431640625e-07
1086,f9e5e3c62a68fd3411509fbb3ddc7a3d2432cecba419f3a30e146cc12324e008,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9933466911315918,0.9995216131210327,-0.006174921989440918
1478,b0dfad5120ddb22747fc17416a483b0e22367c6226bc21a4ed69cbde55020730,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9978516101837158,0.9999594688415527,-0.002107858657836914
1608,2026c8acafe00cb282b491c57002467d3de6050eea7c3d61a5c67d7762cb5017,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999823570251465,0.6914377808570862,0.3085445761680603
1925,24aeeed1a282a1e1c89fd55678b666c2c5a19d3995f649980f9659c92ac00323,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
1930,128fe5c742016f2229df0b12037354040ca0bb540e72b98d3e3d61e1334c4f5a,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999336004257202,0.9999997615814209,-6.61611557006836e-05
2050,91dce78accaa55e9e674a237dfdfb250e5a8258aaf40f68615976968a184cb52,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9627148509025574,0.9999538660049438,-0.037239015102386475
2085,f3c98c182621767fd181c031da2711ef0b0b306b1b3d0341f7eaf1b747c01cb3,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9997876286506653,0.9998382329940796,-5.060434341430664e-05
2090,60381effce382e4906f5169d6faa889bf9d43ea1463fdf6a83ec0072bda28098,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999998807907104,1.0,-1.1920928955078125e-07
2120,b33561ba010524052a22ea015d6f495c14a0cf1fc4bffa5890412ad658e7b2ae,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999792575836182,0.9956294298171997,0.004349827766418457
2412,a03cd721d8a8c6755b19b88347b5fc2ce38779bd0fa22bdbcf47d925ba6668ae,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
2437,7a659784ea971cbf40346042c318fd659f59632a937b1beba8976954c95a4046,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9998844861984253,0.9999703168869019,-8.58306884765625e-05
2487,b59c8eb62aa3accef2ecd83f7cedcd6fa65ac1ea8d0e571d3e7cee4b347ea387,Male,action,Gender indicator,Gender,Male,Male,Movie,0.988768458366394,0.9926589131355286,-0.0038904547691345215
2497,c36794cd5ed9c3dc0adacc555b113182c7143986a800329d1b55ed659338a009,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9985389709472656,0.999504566192627,-0.0009655952453613281
2909,8ccd2a00e5e0c4ded3f66e60e44627d22d5e21dc9294da1efc9782e41c1c8bdc,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999915361404419,0.9999996423721313,-8.106231689453125e-06
2919,e23896757ef06554fd437e6964fc9af28d0c5eb620708086063e7a310339b85e,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
2929,b528055cc517058037687e1a89ebe38e31825be5b7911e6d0f3307ed3463827c,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999970197677612,0.9988514184951782,0.0011456012725830078
2969,34d45ffb434a0c272bd2f3f9dcaf1a997f28978e065ada5a36767d47b4a4d62d,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9951223731040955,0.987251877784729,0.007870495319366455
2994,ab7ede1750f8429c5adc4a32081f918a2c96d3aab5b7e2b0d71bec4377ef01b3,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9823427796363831,0.9890403747558594,-0.006697595119476318
2999,c99136d010db62f2a94fafe71db20f1e49ff3f564ff10a9a3dfd13e636608771,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9994555115699768,0.8723260164260864,0.12712949514389038
3311,f216f6b53c428f6072a32c1a837110413d0f0ff6a0a13e28181e3dbbbfb40f10,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
3326,a17817b672d46be840921c48954be188e227bc3c7dada7a9a8f97d7a603f9716,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9966951608657837,0.9999933242797852,-0.003298163414001465
3411,acd2030ed148d5683f7f6a2672c9c33e71bfe5b6edd15bc2c77254d1b489fdd1,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9999260902404785,0.9938090443611145,0.006117045879364014
3436,115422d8909bb0943b0323a0ff7ecab0cb14187cf9ee59a09071d1537bb2bca3,Male,action,Gender indicator,Gender,Male,Male,Movie,0.9994753003120422,0.7206239104270935,0.27885138988494873
3466,087f687cccbb22a943c59a9e20786f634fc8887b142389ebfbb809bbeeb433ad,Male,action,Gender indicator,Gender,Male,Male,Movie,1.0,0.9999997615814209,2.384185791015625e-07
16,d7143423aa8c6dc4d94ad20cf7b359d38fb8ea9e1061ed6c405f9e9b72babd6b,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,0.9967257976531982,0.003274202346801758
123,895a6b57f8f2e7e7be9196abbd1880f27fa06c193488ddb38f8022e655e4eaf5,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,0.9999998807907104,0.9999996423721313,2.384185791015625e-07
158,108b786748a09bba3d19ac24f54056ec4a2109761b471e9d57c399dd38684e26,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,0.9999951124191284,4.887580871582031e-06
263,fefa6b976c538e4f5dcd8c9c1ff7862ed7a29f21aeee76a192aa0dc975c8907b,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,0.9999997615814209,2.384185791015625e-07
278,ee43a078d391af9de91de4ba92bb474b414e4b177991062b002d404c07f520ae,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
555,62b333562ed4c185202a0e7ecf443c9ed40e9f2ddaf5a64f77918b9395c4b565,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,0.9999966621398926,0.9997548460960388,0.00024181604385375977
565,2288e88d70e5f441e5536b267e27bfa7f8d57c9d3146ad219a7112b33bd8232b,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,0.9999998807907104,0.9999997615814209,1.1920928955078125e-07
610,1a2b7a7938bbad745cb36d90e358fc63d6758fbaf10f75edf1a289cd80c40951,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
620,1fdc371d2ba2ceaccd28886ff6c892c9f17c1e2f86f5088f01d1df6004ab6dd2,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
710,cb929aeaf1eb59af54850c0299eae6d8d33b329d076a01ef310df8d828cde837,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,0.9997366070747375,0.9746348261833191,0.025101780891418457
725,789b18f9777da6a27e4f859b85a862eb21bdbe163a5930a5728d099865cf1529,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
730,6770112203947705e333767266c6dac105b6cc565738ea76a56910a3bb1d7f0c,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
1027,72fd04703ab3b0e35308c9ca623eee12e34a843c619baa2d1fc3be022a2d7e4c,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,1.0,1.0,0.0
1057,9ffd7b2f48f5dcf75eefb3ac999a7281edce0acb3e0395f8b4803237eb8e3d95,Male,science fiction,Gender indicator,Gender,Male,Male,Movie,0.9999997615814209,0.9999996423721313,1.1920928955078125e-07
